entity_id,n_records,record_ids,mean_link_confidence,issues,flagged
118,2,"['nypl_1851_1852_doggetts_002417', 'nypl_1851_1852_doggetts_002418']",0.74,[],False
119,2,"['nypl_1851_1852_doggetts_000400', 'nypl_1851_1852_doggetts_004213']",0.545,[],False
120,3,"['nypl_1851_1852_doggetts_003012', 'nypl_1851_1852_doggetts_003021', 'nypl_1851_1852_doggetts_003084']",0.665,['multi_match'],True
121,2,"['nypl_1851_1852_doggetts_001306', 'nypl_1851_1852_doggetts_001319']",0.56,[],False
122,2,"['nypl_1851_1852_doggetts_007865', 'nypl_1851_1852_doggetts_007866']",1.0,[],False
123,3,"['nypl_1851_1852_doggetts_000677', 'nypl_1851_1852_doggetts_000680', 'nypl_1851_1852_doggetts_000690']",0.5275000000000001,"['multi_match', 'conflicting_occupation']",True
124,4,"['nypl_1851_1852_doggetts_007177', 'nypl_1851_1852_doggetts_007205', 'nypl_1851_1852_doggetts_007206', 'nypl_1851_1852_doggetts_007207']",0.637,['multi_match'],True
125,2,"['nypl_1851_1852_doggetts_001365', 'nypl_1851_1852_doggetts_006557']",0.555,[],False
126,2,"['nypl_1851_1852_doggetts_005006', 'nypl_1851_1852_doggetts_005014']",0.58,[],False
127,4,"['nypl_1851_1852_doggetts_000391', 'nypl_1851_1852_doggetts_000402', 'nypl_1851_1852_doggetts_000406', 'nypl_1851_1852_doggetts_003896']",0.5283333333333334,['multi_match'],True
128,3,"['nypl_1851_1852_doggetts_002826', 'nypl_1851_1852_doggetts_002833', 'nypl_1851_1852_doggetts_003103']",0.5633333333333334,['multi_match'],True
129,5,"['nypl_1851_1852_doggetts_001704', 'nypl_1851_1852_doggetts_003567', 'nypl_1851_1852_doggetts_005042', 'nypl_1851_1852_doggetts_005091', 'nypl_1851_1852_doggetts_005987']",0.528,['multi_match'],True
130,2,"['nypl_1851_1852_doggetts_001011', 'nypl_1851_1852_doggetts_006949']",0.555,[],False
131,2,"['nypl_1851_1852_doggetts_003150', 'nypl_1851_1852_doggetts_003175']",0.55,['conflicting_occupation'],True
132,2,"['nypl_1851_1852_doggetts_002713', 'nypl_1851_1852_doggetts_004166']",0.83,[],False
133,3,"['nypl_1851_1852_doggetts_004785', 'nypl_1851_1852_doggetts_004788', 'nypl_1851_1852_doggetts_004790']",0.67,['multi_match'],True
134,6,"['nypl_1851_1852_doggetts_002757', 'nypl_1851_1852_doggetts_002758', 'nypl_1851_1852_doggetts_002764', 'nypl_1851_1852_doggetts_002765', 'nypl_1851_1852_doggetts_002775', 'nypl_1851_1852_doggetts_003094']",0.615,"['multi_match', 'conflicting_occupation']",True
135,6,"['nypl_1851_1852_doggetts_000531', 'nypl_1851_1852_doggetts_000534', 'nypl_1851_1852_doggetts_000535', 'nypl_1851_1852_doggetts_000537', 'nypl_1851_1852_doggetts_000539', 'nypl_1851_1852_doggetts_004025']",0.5335714285714286,['multi_match'],True
136,2,"['nypl_1851_1852_doggetts_002479', 'nypl_1851_1852_doggetts_003463']",0.54,['conflicting_occupation'],True
137,2,"['nypl_1851_1852_doggetts_002551', 'nypl_1851_1852_doggetts_006240']",0.515,[],False
138,4,"['nypl_1851_1852_doggetts_002031', 'nypl_1851_1852_doggetts_002065', 'nypl_1851_1852_doggetts_004828', 'nypl_1851_1852_doggetts_006741']",0.5483333333333333,['multi_match'],True
139,2,"['nypl_1851_1852_doggetts_000889', 'nypl_1851_1852_doggetts_002093']",0.52,[],False
140,4,"['nypl_1851_1852_doggetts_000904', 'nypl_1851_1852_doggetts_003774', 'nypl_1851_1852_doggetts_003807', 'nypl_1851_1852_doggetts_005883']",0.52625,['multi_match'],True
141,2,"['nypl_1851_1852_doggetts_005400', 'nypl_1851_1852_doggetts_006555']",0.52,[],False
142,2,"['nypl_1851_1852_doggetts_001603', 'nypl_1851_1852_doggetts_001624']",0.91,['conflicting_occupation'],True
143,2,"['nypl_1851_1852_doggetts_002080', 'nypl_1851_1852_doggetts_004837']",0.535,[],False
144,4,"['nypl_1851_1852_doggetts_007182', 'nypl_1851_1852_doggetts_007293', 'nypl_1851_1852_doggetts_007294', 'nypl_1851_1852_doggetts_007300']",0.535,['multi_match'],True
145,4,"['nypl_1851_1852_doggetts_001201', 'nypl_1851_1852_doggetts_001410', 'nypl_1851_1852_doggetts_005523', 'nypl_1851_1852_doggetts_005536']",0.7133333333333334,"['multi_match', 'conflicting_occupation']",True
146,2,"['nypl_1851_1852_doggetts_003817', 'nypl_1851_1852_doggetts_005909']",0.565,[],False
147,2,"['nypl_1851_1852_doggetts_004406', 'nypl_1851_1852_doggetts_004543']",0.54,[],False
148,3,"['nypl_1851_1852_doggetts_007039', 'nypl_1851_1852_doggetts_007040', 'nypl_1851_1852_doggetts_007067']",0.58,['multi_match'],True
149,2,"['nypl_1851_1852_doggetts_003594', 'nypl_1851_1852_doggetts_003595']",0.54,['conflicting_occupation'],True
150,2,"['nypl_1851_1852_doggetts_000596', 'nypl_1851_1852_doggetts_003949']",0.57,[],False
151,2,"['nypl_1851_1852_doggetts_001807', 'nypl_1851_1852_doggetts_001809']",0.54,[],False
152,5,"['nypl_1851_1852_doggetts_002704', 'nypl_1851_1852_doggetts_004126', 'nypl_1851_1852_doggetts_004128', 'nypl_1851_1852_doggetts_004132', 'nypl_1851_1852_doggetts_004138']",0.5349999999999999,"['multi_match', 'conflicting_occupation']",True
153,2,"['nypl_1851_1852_doggetts_002528', 'nypl_1851_1852_doggetts_006223']",0.54,[],False
154,2,"['nypl_1851_1852_doggetts_002694', 'nypl_1851_1852_doggetts_002714']",0.52,[],False
155,2,"['nypl_1851_1852_doggetts_003562', 'nypl_1851_1852_doggetts_005672']",0.73,[],False
156,13,"['nypl_1851_1852_doggetts_003026', 'nypl_1851_1852_doggetts_003027', 'nypl_1851_1852_doggetts_003028', 'nypl_1851_1852_doggetts_003029', 'nypl_1851_1852_doggetts_003030', 'nypl_1851_1852_doggetts_003032', 'nypl_1851_1852_doggetts_003034', 'nypl_1851_1852_doggetts_003037', 'nypl_1851_1852_doggetts_003038', 'nypl_1851_1852_doggetts_003161', 'nypl_1851_1852_doggetts_003162', 'nypl_1851_1852_doggetts_003163', 'nypl_1851_1852_doggetts_003309']",0.5776666666666668,"['multi_match', 'conflicting_occupation']",True
157,2,"['nypl_1851_1852_doggetts_001057', 'nypl_1851_1852_doggetts_006560']",0.565,[],False
158,2,"['nypl_1851_1852_doggetts_001502', 'nypl_1851_1852_doggetts_001503']",0.555,[],False
159,2,"['nypl_1851_1852_doggetts_001403', 'nypl_1851_1852_doggetts_006205']",0.515,[],False
160,2,"['nypl_1851_1852_doggetts_001363', 'nypl_1851_1852_doggetts_002347']",0.52,[],False
161,2,"['nypl_1851_1852_doggetts_001401', 'nypl_1851_1852_doggetts_006178']",0.515,[],False
162,2,"['nypl_1851_1852_doggetts_000652', 'nypl_1851_1852_doggetts_000653']",0.985,[],False
163,2,"['nypl_1851_1852_doggetts_006027', 'nypl_1851_1852_doggetts_006073']",0.555,[],False
164,2,"['nypl_1851_1852_doggetts_000525', 'nypl_1851_1852_doggetts_000529']",0.52,[],False
165,5,"['nypl_1851_1852_doggetts_002998', 'nypl_1851_1852_doggetts_002999', 'nypl_1851_1852_doggetts_003005', 'nypl_1851_1852_doggetts_003008', 'nypl_1851_1852_doggetts_003011']",0.615,"['multi_match', 'conflicting_occupation']",True
166,2,"['nypl_1851_1852_doggetts_001646', 'nypl_1851_1852_doggetts_006537']",0.515,[],False
167,2,"['nypl_1851_1852_doggetts_000760', 'nypl_1851_1852_doggetts_000764']",0.55,[],False
168,2,"['nypl_1851_1852_doggetts_007876', 'nypl_1851_1852_doggetts_007877']",0.92,['conflicting_occupation'],True
169,4,"['nypl_1851_1852_doggetts_002693', 'nypl_1851_1852_doggetts_002709', 'nypl_1851_1852_doggetts_004147', 'nypl_1851_1852_doggetts_004148']",0.6416666666666666,['multi_match'],True
170,2,"['nypl_1851_1852_doggetts_007682', 'nypl_1851_1852_doggetts_007836']",0.555,[],False
171,4,"['nypl_1851_1852_doggetts_005242', 'nypl_1851_1852_doggetts_005244', 'nypl_1851_1852_doggetts_005247', 'nypl_1851_1852_doggetts_005248']",0.6175,['multi_match'],True
172,3,"['nypl_1851_1852_doggetts_000704', 'nypl_1851_1852_doggetts_000892', 'nypl_1851_1852_doggetts_000898']",0.5283333333333333,['multi_match'],True
173,2,"['nypl_1851_1852_doggetts_002494', 'nypl_1851_1852_doggetts_002577']",0.505,['conflicting_occupation'],True
174,2,"['nypl_1851_1852_doggetts_002781', 'nypl_1851_1852_doggetts_003068']",0.52,[],False
175,2,"['nypl_1851_1852_doggetts_000405', 'nypl_1851_1852_doggetts_003903']",0.555,[],False
176,4,"['nypl_1851_1852_doggetts_001146', 'nypl_1851_1852_doggetts_001151', 'nypl_1851_1852_doggetts_001409', 'nypl_1851_1852_doggetts_006399']",0.5316666666666666,"['multi_match', 'conflicting_occupation']",True
177,4,"['nypl_1851_1852_doggetts_000737', 'nypl_1851_1852_doggetts_000738', 'nypl_1851_1852_doggetts_000756', 'nypl_1851_1852_doggetts_000769']",0.535,['multi_match'],True
178,4,"['nypl_1851_1852_doggetts_001685', 'nypl_1851_1852_doggetts_001686', 'nypl_1851_1852_doggetts_003560', 'nypl_1851_1852_doggetts_005074']",0.6416666666666666,"['multi_match', 'conflicting_occupation']",True
179,3,"['nypl_1851_1852_doggetts_001395', 'nypl_1851_1852_doggetts_001984', 'nypl_1851_1852_doggetts_006611']",0.5283333333333333,['multi_match'],True
180,2,"['nypl_1851_1852_doggetts_005044', 'nypl_1851_1852_doggetts_005093']",0.94,[],False
181,2,"['nypl_1851_1852_doggetts_002247', 'nypl_1851_1852_doggetts_005975']",0.56,['conflicting_occupation'],True
182,3,"['nypl_1851_1852_doggetts_001009', 'nypl_1851_1852_doggetts_002344', 'nypl_1851_1852_doggetts_006939']",0.515,['multi_match'],True
183,3,"['nypl_1851_1852_doggetts_003330', 'nypl_1851_1852_doggetts_003331', 'nypl_1851_1852_doggetts_003332']",0.5975,['multi_match'],True
184,3,"['nypl_1851_1852_doggetts_000454', 'nypl_1851_1852_doggetts_006006', 'nypl_1851_1852_doggetts_006394']",0.5175000000000001,['multi_match'],True
185,2,"['nypl_1851_1852_doggetts_007925', 'nypl_1851_1852_doggetts_007926']",0.52,[],False
186,2,"['nypl_1851_1852_doggetts_000789', 'nypl_1851_1852_doggetts_000790']",0.55,[],False
187,2,"['nypl_1851_1852_doggetts_001182', 'nypl_1851_1852_doggetts_005649']",0.57,[],False
188,4,"['nypl_1851_1852_doggetts_002612', 'nypl_1851_1852_doggetts_006410', 'nypl_1851_1852_doggetts_006417', 'nypl_1851_1852_doggetts_006436']",0.6866666666666665,"['multi_match', 'conflicting_occupation']",True
189,2,"['nypl_1851_1852_doggetts_007158', 'nypl_1851_1852_doggetts_007159']",0.515,[],False
190,2,"['nypl_1851_1852_doggetts_001497', 'nypl_1851_1852_doggetts_001501']",0.515,[],False
191,2,"['nypl_1851_1852_doggetts_005411', 'nypl_1851_1852_doggetts_005416']",0.52,[],False
192,3,"['nypl_1851_1852_doggetts_001474', 'nypl_1851_1852_doggetts_001475', 'nypl_1851_1852_doggetts_006169']",0.5483333333333333,['multi_match'],True
193,2,"['nypl_1851_1852_doggetts_000409', 'nypl_1851_1852_doggetts_003820']",0.675,['conflicting_occupation'],True
194,2,"['nypl_1851_1852_doggetts_000685', 'nypl_1851_1852_doggetts_000840']",0.58,[],False
195,2,"['nypl_1851_1852_doggetts_003557', 'nypl_1851_1852_doggetts_003558']",0.555,[],False
196,2,"['nypl_1851_1852_doggetts_006467', 'nypl_1851_1852_doggetts_006468']",0.515,[],False
197,2,"['nypl_1851_1852_doggetts_007185', 'nypl_1851_1852_doggetts_007188']",0.555,[],False
198,2,"['nypl_1851_1852_doggetts_000291', 'nypl_1851_1852_doggetts_000292']",0.535,[],False
199,2,"['nypl_1851_1852_doggetts_000499', 'nypl_1851_1852_doggetts_002691']",0.53,[],False
200,2,"['nypl_1851_1852_doggetts_000605', 'nypl_1851_1852_doggetts_004280']",1.0,[],False
201,4,"['nypl_1851_1852_doggetts_002887', 'nypl_1851_1852_doggetts_002928', 'nypl_1851_1852_doggetts_002934', 'nypl_1851_1852_doggetts_003127']",0.618,['multi_match'],True
202,3,"['nypl_1851_1852_doggetts_007734', 'nypl_1851_1852_doggetts_007735', 'nypl_1851_1852_doggetts_007736']",0.5366666666666667,['multi_match'],True
203,2,"['nypl_1851_1852_doggetts_001405', 'nypl_1851_1852_doggetts_001406']",0.76,[],False
204,2,"['nypl_1851_1852_doggetts_001087', 'nypl_1851_1852_doggetts_002210']",0.52,[],False
205,2,"['nypl_1851_1852_doggetts_002837', 'nypl_1851_1852_doggetts_003065']",0.94,[],False
206,2,"['nypl_1851_1852_doggetts_007487', 'nypl_1851_1852_doggetts_007500']",0.54,['conflicting_occupation'],True
207,2,"['nypl_1851_1852_doggetts_002963', 'nypl_1851_1852_doggetts_002968']",0.555,[],False
208,15,"['nypl_1851_1852_doggetts_006754', 'nypl_1851_1852_doggetts_006756', 'nypl_1851_1852_doggetts_006787', 'nypl_1851_1852_doggetts_006790', 'nypl_1851_1852_doggetts_006791', 'nypl_1851_1852_doggetts_006792', 'nypl_1851_1852_doggetts_006797', 'nypl_1851_1852_doggetts_006800', 'nypl_1851_1852_doggetts_006806', 'nypl_1851_1852_doggetts_006807', 'nypl_1851_1852_doggetts_006809', 'nypl_1851_1852_doggetts_006810', 'nypl_1851_1852_doggetts_006814', 'nypl_1851_1852_doggetts_006820', 'nypl_1851_1852_doggetts_006822']",0.5591666666666666,"['multi_match', 'conflicting_occupation']",True
209,2,"['nypl_1851_1852_doggetts_007974', 'nypl_1851_1852_doggetts_007976']",0.545,['conflicting_occupation'],True
210,2,"['nypl_1851_1852_doggetts_003046', 'nypl_1851_1852_doggetts_003053']",0.58,[],False
211,2,"['nypl_1851_1852_doggetts_000468', 'nypl_1851_1852_doggetts_000469']",0.625,[],False
212,2,"['nypl_1851_1852_doggetts_001534', 'nypl_1851_1852_doggetts_006510']",0.54,[],False
213,3,"['nypl_1851_1852_doggetts_006778', 'nypl_1851_1852_doggetts_006811', 'nypl_1851_1852_doggetts_006823']",0.635,['multi_match'],True
214,2,"['nypl_1851_1852_doggetts_001862', 'nypl_1851_1852_doggetts_005008']",0.54,['conflicting_occupation'],True
215,4,"['nypl_1851_1852_doggetts_003534', 'nypl_1851_1852_doggetts_003540', 'nypl_1851_1852_doggetts_003548', 'nypl_1851_1852_doggetts_003551']",0.64375,['multi_match'],True
216,3,"['nypl_1851_1852_doggetts_004456', 'nypl_1851_1852_doggetts_004457', 'nypl_1851_1852_doggetts_004669']",0.7966666666666665,['multi_match'],True
217,2,"['nypl_1851_1852_doggetts_004370', 'nypl_1851_1852_doggetts_004615']",0.545,[],False
218,2,"['nypl_1851_1852_doggetts_005055', 'nypl_1851_1852_doggetts_005963']",0.555,[],False
219,2,"['nypl_1851_1852_doggetts_004770', 'nypl_1851_1852_doggetts_004876']",0.51,['conflicting_occupation'],True
220,2,"['nypl_1851_1852_doggetts_001366', 'nypl_1851_1852_doggetts_006943']",0.52,[],False
221,4,"['nypl_1851_1852_doggetts_002793', 'nypl_1851_1852_doggetts_002795', 'nypl_1851_1852_doggetts_002799', 'nypl_1851_1852_doggetts_002802']",0.6066666666666668,"['multi_match', 'conflicting_occupation']",True
222,2,"['nypl_1851_1852_doggetts_005278', 'nypl_1851_1852_doggetts_005279']",0.755,[],False
223,2,"['nypl_1851_1852_doggetts_004508', 'nypl_1851_1852_doggetts_004513']",0.515,[],False
224,2,"['nypl_1851_1852_doggetts_005337', 'nypl_1851_1852_doggetts_006883']",0.52,[],False
225,3,"['nypl_1851_1852_doggetts_002994', 'nypl_1851_1852_doggetts_003151', 'nypl_1851_1852_doggetts_003152']",0.5283333333333333,"['multi_match', 'conflicting_address']",True
226,2,"['nypl_1851_1852_doggetts_007593', 'nypl_1851_1852_doggetts_007598']",0.715,[],False
227,2,"['nypl_1851_1852_doggetts_005388', 'nypl_1851_1852_doggetts_005615']",0.535,[],False
228,2,"['nypl_1851_1852_doggetts_003832', 'nypl_1851_1852_doggetts_003833']",0.525,[],False
229,8,"['nypl_1851_1852_doggetts_000558', 'nypl_1851_1852_doggetts_000560', 'nypl_1851_1852_doggetts_000574', 'nypl_1851_1852_doggetts_002719', 'nypl_1851_1852_doggetts_003841', 'nypl_1851_1852_doggetts_003962', 'nypl_1851_1852_doggetts_003963', 'nypl_1851_1852_doggetts_006956']",0.545,['multi_match'],True
230,8,"['nypl_1851_1852_doggetts_002983', 'nypl_1851_1852_doggetts_002985', 'nypl_1851_1852_doggetts_002986', 'nypl_1851_1852_doggetts_002987', 'nypl_1851_1852_doggetts_002989', 'nypl_1851_1852_doggetts_003145', 'nypl_1851_1852_doggetts_003147', 'nypl_1851_1852_doggetts_003148']",0.5580357142857143,['multi_match'],True
231,2,"['nypl_1851_1852_doggetts_003640', 'nypl_1851_1852_doggetts_003641']",0.655,[],False
232,2,"['nypl_1851_1852_doggetts_001247', 'nypl_1851_1852_doggetts_001248']",0.58,[],False
233,2,"['nypl_1851_1852_doggetts_003230', 'nypl_1851_1852_doggetts_004253']",0.91,['conflicting_occupation'],True
234,2,"['nypl_1851_1852_doggetts_002807', 'nypl_1851_1852_doggetts_002816']",0.52,[],False
235,3,"['nypl_1851_1852_doggetts_000361', 'nypl_1851_1852_doggetts_003610', 'nypl_1851_1852_doggetts_005740']",0.635,"['multi_match', 'conflicting_occupation']",True
236,2,"['nypl_1851_1852_doggetts_001981', 'nypl_1851_1852_doggetts_001983']",0.94,[],False
237,3,"['nypl_1851_1852_doggetts_007754', 'nypl_1851_1852_doggetts_007757', 'nypl_1851_1852_doggetts_007856']",0.7375,['multi_match'],True
238,2,"['nypl_1851_1852_doggetts_004795', 'nypl_1851_1852_doggetts_004798']",0.555,[],False
239,2,"['nypl_1851_1852_doggetts_004149', 'nypl_1851_1852_doggetts_004153']",0.515,[],False
240,3,"['nypl_1851_1852_doggetts_003087', 'nypl_1851_1852_doggetts_003089', 'nypl_1851_1852_doggetts_003385']",0.5566666666666668,['multi_match'],True
241,2,"['nypl_1851_1852_doggetts_007669', 'nypl_1851_1852_doggetts_007674']",0.52,[],False
242,2,"['nypl_1851_1852_doggetts_007714', 'nypl_1851_1852_doggetts_007854']",0.94,[],False
243,5,"['nypl_1851_1852_doggetts_001026', 'nypl_1851_1852_doggetts_001656', 'nypl_1851_1852_doggetts_005312', 'nypl_1851_1852_doggetts_006548', 'nypl_1851_1852_doggetts_006942']",0.5309999999999999,['multi_match'],True
244,2,"['nypl_1851_1852_doggetts_005054', 'nypl_1851_1852_doggetts_005057']",0.75,[],False
245,2,"['nypl_1851_1852_doggetts_006321', 'nypl_1851_1852_doggetts_006409']",0.65,[],False
246,2,"['nypl_1851_1852_doggetts_005777', 'nypl_1851_1852_doggetts_005778']",0.555,[],False
247,3,"['nypl_1851_1852_doggetts_000375', 'nypl_1851_1852_doggetts_005158', 'nypl_1851_1852_doggetts_005160']",0.545,['multi_match'],True
248,2,"['nypl_1851_1852_doggetts_006009', 'nypl_1851_1852_doggetts_006104']",0.535,[],False
249,3,"['nypl_1851_1852_doggetts_004638', 'nypl_1851_1852_doggetts_004662', 'nypl_1851_1852_doggetts_004732']",0.53,['multi_match'],True
250,2,"['nypl_1851_1852_doggetts_001616', 'nypl_1851_1852_doggetts_005827']",0.545,[],False
251,3,"['nypl_1851_1852_doggetts_006042', 'nypl_1851_1852_doggetts_006047', 'nypl_1851_1852_doggetts_006048']",0.6950000000000001,"['multi_match', 'conflicting_occupation']",True
252,2,"['nypl_1851_1852_doggetts_005379', 'nypl_1851_1852_doggetts_007012']",0.52,[],False
253,2,"['nypl_1851_1852_doggetts_001541', 'nypl_1851_1852_doggetts_002557']",0.545,[],False
254,2,"['nypl_1851_1852_doggetts_007872', 'nypl_1851_1852_doggetts_007873']",0.555,[],False
255,2,"['nypl_1851_1852_doggetts_001199', 'nypl_1851_1852_doggetts_001200']",0.755,[],False
256,3,"['nypl_1851_1852_doggetts_002923', 'nypl_1851_1852_doggetts_005579', 'nypl_1851_1852_doggetts_005599']",0.5216666666666666,['multi_match'],True
257,2,"['nypl_1851_1852_doggetts_003061', 'nypl_1851_1852_doggetts_003062']",0.545,[],False
258,2,"['nypl_1851_1852_doggetts_002665', 'nypl_1851_1852_doggetts_005961']",0.515,[],False
259,2,"['nypl_1851_1852_doggetts_002487', 'nypl_1851_1852_doggetts_002488']",0.56,[],False
260,2,"['nypl_1851_1852_doggetts_001561', 'nypl_1851_1852_doggetts_001562']",0.55,[],False
261,2,"['nypl_1851_1852_doggetts_001839', 'nypl_1851_1852_doggetts_001840']",0.515,[],False
262,2,"['nypl_1851_1852_doggetts_007391', 'nypl_1851_1852_doggetts_007396']",0.515,[],False
263,2,"['nypl_1851_1852_doggetts_004009', 'nypl_1851_1852_doggetts_004221']",0.52,[],False
264,2,"['nypl_1851_1852_doggetts_004673', 'nypl_1851_1852_doggetts_004749']",0.515,[],False
265,3,"['nypl_1851_1852_doggetts_003004', 'nypl_1851_1852_doggetts_003006', 'nypl_1851_1852_doggetts_003153']",0.5475000000000001,['multi_match'],True
266,2,"['nypl_1851_1852_doggetts_005479', 'nypl_1851_1852_doggetts_005487']",0.565,[],False
267,3,"['nypl_1851_1852_doggetts_001309', 'nypl_1851_1852_doggetts_001312', 'nypl_1851_1852_doggetts_001612']",0.5675,['multi_match'],True
268,3,"['nypl_1851_1852_doggetts_005365', 'nypl_1851_1852_doggetts_005366', 'nypl_1851_1852_doggetts_005367']",0.525,['multi_match'],True
269,5,"['nypl_1851_1852_doggetts_004505', 'nypl_1851_1852_doggetts_004511', 'nypl_1851_1852_doggetts_004514', 'nypl_1851_1852_doggetts_004515', 'nypl_1851_1852_doggetts_004517']",0.545,['multi_match'],True
270,3,"['nypl_1851_1852_doggetts_000746', 'nypl_1851_1852_doggetts_000757', 'nypl_1851_1852_doggetts_000758']",0.6566666666666667,['multi_match'],True
271,2,"['nypl_1851_1852_doggetts_002629', 'nypl_1851_1852_doggetts_006484']",0.555,[],False
272,2,"['nypl_1851_1852_doggetts_000066', 'nypl_1851_1852_doggetts_000143']",0.94,[],False
273,2,"['nypl_1851_1852_doggetts_003202', 'nypl_1851_1852_doggetts_005801']",0.52,[],False
274,4,"['nypl_1851_1852_doggetts_000450', 'nypl_1851_1852_doggetts_001163', 'nypl_1851_1852_doggetts_006235', 'nypl_1851_1852_doggetts_006392']",0.61375,['multi_match'],True
275,4,"['nypl_1851_1852_doggetts_001772', 'nypl_1851_1852_doggetts_004507', 'nypl_1851_1852_doggetts_004512', 'nypl_1851_1852_doggetts_004516']",0.6666666666666666,['multi_match'],True
276,2,"['nypl_1851_1852_doggetts_003013', 'nypl_1851_1852_doggetts_003017']",1.0,[],False
277,2,"['nypl_1851_1852_doggetts_000417', 'nypl_1851_1852_doggetts_003773']",0.52,[],False
278,2,"['nypl_1851_1852_doggetts_001384', 'nypl_1851_1852_doggetts_006180']",0.54,[],False
279,2,"['nypl_1851_1852_doggetts_003660', 'nypl_1851_1852_doggetts_005145']",0.54,[],False
280,2,"['nypl_1851_1852_doggetts_003054', 'nypl_1851_1852_doggetts_003056']",0.515,[],False
281,2,"['nypl_1851_1852_doggetts_000487', 'nypl_1851_1852_doggetts_000488']",0.555,[],False
282,3,"['nypl_1851_1852_doggetts_004242', 'nypl_1851_1852_doggetts_004243', 'nypl_1851_1852_doggetts_004257']",0.7583333333333334,['multi_match'],True
283,2,"['nypl_1851_1852_doggetts_001570', 'nypl_1851_1852_doggetts_001576']",0.515,[],False
284,2,"['nypl_1851_1852_doggetts_004397', 'nypl_1851_1852_doggetts_004398']",0.555,[],False
285,2,"['nypl_1851_1852_doggetts_000731', 'nypl_1851_1852_doggetts_000732']",0.52,[],False
286,2,"['nypl_1851_1852_doggetts_004780', 'nypl_1851_1852_doggetts_004783']",0.565,['conflicting_occupation'],True
287,2,"['nypl_1851_1852_doggetts_001072', 'nypl_1851_1852_doggetts_001076']",0.555,[],False
288,2,"['nypl_1851_1852_doggetts_007002', 'nypl_1851_1852_doggetts_007003']",0.54,[],False
289,2,"['nypl_1851_1852_doggetts_005584', 'nypl_1851_1852_doggetts_006408']",0.515,[],False
290,2,"['nypl_1851_1852_doggetts_001547', 'nypl_1851_1852_doggetts_001549']",0.52,[],False
291,3,"['nypl_1851_1852_doggetts_007222', 'nypl_1851_1852_doggetts_007223', 'nypl_1851_1852_doggetts_007227']",0.54,['multi_match'],True
292,5,"['nypl_1851_1852_doggetts_003168', 'nypl_1851_1852_doggetts_003169', 'nypl_1851_1852_doggetts_003170', 'nypl_1851_1852_doggetts_003171', 'nypl_1851_1852_doggetts_003186']",0.63125,"['multi_match', 'conflicting_occupation']",True
293,2,"['nypl_1851_1852_doggetts_007769', 'nypl_1851_1852_doggetts_007772']",0.565,[],False
294,2,"['nypl_1851_1852_doggetts_002865', 'nypl_1851_1852_doggetts_002870']",0.515,[],False
295,6,"['nypl_1851_1852_doggetts_000252', 'nypl_1851_1852_doggetts_000254', 'nypl_1851_1852_doggetts_000261', 'nypl_1851_1852_doggetts_000262', 'nypl_1851_1852_doggetts_000263', 'nypl_1851_1852_doggetts_000264']",0.5381250000000001,['multi_match'],True
296,2,"['nypl_1851_1852_doggetts_001932', 'nypl_1851_1852_doggetts_001935']",0.525,['conflicting_occupation'],True
297,2,"['nypl_1851_1852_doggetts_001034', 'nypl_1851_1852_doggetts_001041']",0.94,[],False
298,3,"['nypl_1851_1852_doggetts_003787', 'nypl_1851_1852_doggetts_003790', 'nypl_1851_1852_doggetts_003813']",0.5975,['multi_match'],True
299,2,"['nypl_1851_1852_doggetts_002447', 'nypl_1851_1852_doggetts_004939']",0.555,[],False
300,2,"['nypl_1851_1852_doggetts_004937', 'nypl_1851_1852_doggetts_004961']",0.94,[],False
301,2,"['nypl_1851_1852_doggetts_007646', 'nypl_1851_1852_doggetts_007649']",0.54,[],False
302,2,"['nypl_1851_1852_doggetts_003408', 'nypl_1851_1852_doggetts_003686']",0.525,['conflicting_occupation'],True
303,2,"['nypl_1851_1852_doggetts_002797', 'nypl_1851_1852_doggetts_003071']",0.535,[],False
304,2,"['nypl_1851_1852_doggetts_005172', 'nypl_1851_1852_doggetts_005177']",0.55,[],False
305,2,"['nypl_1851_1852_doggetts_001387', 'nypl_1851_1852_doggetts_006214']",0.555,[],False
306,2,"['nypl_1851_1852_doggetts_004806', 'nypl_1851_1852_doggetts_004807']",0.555,[],False
307,2,"['nypl_1851_1852_doggetts_001450', 'nypl_1851_1852_doggetts_001454']",0.555,[],False
308,2,"['nypl_1851_1852_doggetts_006261', 'nypl_1851_1852_doggetts_006951']",0.52,[],False
309,3,"['nypl_1851_1852_doggetts_006785', 'nypl_1851_1852_doggetts_006794', 'nypl_1851_1852_doggetts_006819']",0.6766666666666667,['multi_match'],True
310,3,"['nypl_1851_1852_doggetts_002541', 'nypl_1851_1852_doggetts_002542', 'nypl_1851_1852_doggetts_002543']",0.5616666666666666,['multi_match'],True
311,2,"['nypl_1851_1852_doggetts_002914', 'nypl_1851_1852_doggetts_006524']",0.58,[],False
312,2,"['nypl_1851_1852_doggetts_005395', 'nypl_1851_1852_doggetts_005396']",0.52,[],False
313,2,"['nypl_1851_1852_doggetts_002582', 'nypl_1851_1852_doggetts_002584']",0.545,[],False
314,5,"['nypl_1851_1852_doggetts_000793', 'nypl_1851_1852_doggetts_000795', 'nypl_1851_1852_doggetts_000797', 'nypl_1851_1852_doggetts_000798', 'nypl_1851_1852_doggetts_006842']",0.5428571428571428,['multi_match'],True
